"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
39153503600,39,153,503600,75.5,1.1849,2
39153503701,39,153,503701,73.2,1.2897,3
39153503702,39,153,503702,76.8,1.264,3
39153503800,39,153,503800,75.5,2.0203,3
39153504100,39,153,504100,72.1,1.8347,2
39153504200,39,153,504200,70,3.0895,3
39153504400,39,153,504400,68.9,2.5214,3
39153504500,39,153,504500,72.2,2.6623,3
39153504600,39,153,504600,72.6,1.494,3
39153504700,39,153,504700,75.8,1.3134,3
39153504800,39,153,504800,79.3,1.5734,3
39153505200,39,153,505200,68.2,2.0164,3
39153505300,39,153,505300,65.3,2.1607,3
39153505400,39,153,505400,72.8,1.1201,2
39153505500,39,153,505500,76.1,2.1182,3
39153505600,39,153,505600,68.7,2.2076,3
39153505700,39,153,505700,69.6,1.7112,3
39153505800,39,153,505800,72.4,1.0304,2
39153505900,39,153,505900,74.4,1.8765,3
39153506100,39,153,506100,77.2,1.0855,3
39153506200,39,153,506200,74.9,1.5049,3
39153506500,39,153,506500,72,1.967,2
39153506700,39,153,506700,68,2.095,3
39153506800,39,153,506800,74.5,1.7033,3
39153507101,39,153,507101,79,1.5161,3
39153507102,39,153,507102,81.2,1.2718,3
39153507201,39,153,507201,80.8,2.0101,3
39153507202,39,153,507202,81.7,1.4011,3
39153507203,39,153,507203,80.4,0.9638,2
39153507300,39,153,507300,78.1,1.7784,3
39153507400,39,153,507400,68.7,2.4517,3
39153507500,39,153,507500,71.3,1.128,3
39153507600,39,153,507600,77.1,1.3484,3
39153508000,39,153,508000,78.8,1.0172,2
39153508301,39,153,508301,65.7,2.3185,3
39153508399,39,153,508399,72.3,2.2233,3
39153508600,39,153,508600,67.1,2.4008,3
39153508800,39,153,508800,73.1,1.3035,3
39153509000,39,153,509000,72.4,1.3414,2
39153510100,39,153,510100,72.4,1.1647,2
39153510200,39,153,510200,70.9,3.0048,3
39153510301,39,153,510301,71.6,0.9545,2
39153510302,39,153,510302,77.8,1.0203,3
39153510400,39,153,510400,73.6,1.2437,3
39153510500,39,153,510500,72.9,1.2462,3
39153520103,39,153,520103,79.5,2.8996,3
39153520104,39,153,520104,75.7,1.6814,3
39153520105,39,153,520105,77.1,1.227,3
39153520106,39,153,520106,76.1,1.6544,3
39153520201,39,153,520201,80.1,1.4427,3
39153520202,39,153,520202,75.6,1.3045,3
39153520301,39,153,520301,77.2,1.7129,3
39153520302,39,153,520302,76.9,1.2572,3
39153520400,39,153,520400,78.5,1.4975,3
39153520500,39,153,520500,77.3,1.7788,3
39153520600,39,153,520600,77.4,1.7735,3
39153530101,39,153,530101,80.9,2.0131,3
39153530103,39,153,530103,80.7,1.4708,3
39153530104,39,153,530104,81.2,1.6081,3
39153530105,39,153,530105,77.6,1.5911,3
39153530108,39,153,530108,80.8,1.0274,3
39153530401,39,153,530401,79.3,1.3809,3
39153530402,39,153,530402,79.1,1.6877,3
39153530501,39,153,530501,80.3,1.0852,1
39153530502,39,153,530502,89.2,3.2102,3
39153530603,39,153,530603,80,2.6463,3
39153530604,39,153,530604,79.3,1.2823,3
39153530605,39,153,530605,79.4,0.9551,3
39153530606,39,153,530606,78.5,1.1479,3
39153530700,39,153,530700,78.3,1.2737,3
39153530800,39,153,530800,79.6,1.2279,3
39153530901,39,153,530901,79.1,1.4348,3
39153530902,39,153,530902,80.1,1.2517,3
39153530903,39,153,530903,79.3,1.6202,3
39153531001,39,153,531001,77.3,1.0625,3
39153531002,39,153,531002,73.5,1.1606,3
39153531101,39,153,531101,78.7,1.8222,3
39153531102,39,153,531102,76.9,1.4325,3
39153531103,39,153,531103,75.3,1.1785,3
39153531401,39,153,531401,80.7,1.5192,3
39153531405,39,153,531405,79.7,2.3744,3
39153531500,39,153,531500,79,1.1827,3
39153531601,39,153,531601,78.4,1.3222,3
39153531602,39,153,531602,77.9,1.5598,3
39153531701,39,153,531701,78.1,1.2817,3
39153531702,39,153,531702,76.3,1.3115,3
39153531801,39,153,531801,78.8,1.778,3
39153531802,39,153,531802,79.2,1.5308,3
39153532001,39,153,532001,76,1.4508,3
39153532003,39,153,532003,80.4,1.5707,3
39153532004,39,153,532004,77.6,1.3339,3
39153532202,39,153,532202,80.4,1.4398,3
39153532302,39,153,532302,80.3,1.1441,3
39153532501,39,153,532501,80.7,2.0437,3
39153532502,39,153,532502,81.6,2.0103,3
39153532600,39,153,532600,82.4,2.0699,3
39153532701,39,153,532701,81.4,1.1136,3
39153532702,39,153,532702,75,1.6268,3
39153532703,39,153,532703,80.2,1.1724,3
39153532705,39,153,532705,82.7,1.3814,3
39153532706,39,153,532706,79.4,1.5885,3
39153532708,39,153,532708,80,1.6397,3
39153532901,39,153,532901,81.9,3.4741,3
39153532902,39,153,532902,77,1.0428,3
39153532999,39,153,532999,79.7,1.3015,3
39153533000,39,153,533000,73.1,1.6748,3
39153533101,39,153,533101,84.2,2.4222,3
39153533102,39,153,533102,80.8,1.0363,2
39153533200,39,153,533200,83.7,1.6429,3
39153533400,39,153,533400,76.2,1.242,3
39153533501,39,153,533501,79.8,1.2751,3
39153533502,39,153,533502,81.9,1.4473,3
39153534000,39,153,534000,82.5,1.5062,3
39153534100,39,153,534100,78.9,3.5205,3
39155920300,39,155,920300,77.1,1.4928,3
39155920400,39,155,920400,71.6,1.3246,2
39155920500,39,155,920500,71.9,3.2132,3
39155920600,39,155,920600,69,1.387,3
39155920700,39,155,920700,71.2,1.4551,3
39155920800,39,155,920800,68.6,1.9369,3
39155920900,39,155,920900,70.7,1.783,3
39155921000,39,155,921000,72.8,1.3416,3
39155921100,39,155,921100,69.2,1.3769,1
39155921200,39,155,921200,75.6,2.0937,3
39155921300,39,155,921300,69.7,1.9747,3
39155921400,39,155,921400,77.9,3.8265,3
39155921500,39,155,921500,73.9,1.3906,3
39155921600,39,155,921600,70.4,1.2816,3
39155930101,39,155,930101,79.1,2.0138,3
39155930102,39,155,930102,77.6,2.0306,3
39155930200,39,155,930200,77.6,1.5515,3
39155930300,39,155,930300,78.5,1.2701,3
39155930400,39,155,930400,77,1.4679,3
39155930500,39,155,930500,80.6,1.2705,1
39155930600,39,155,930600,78.6,1.4856,3
39155930700,39,155,930700,76.6,0.9893,3
39155930800,39,155,930800,80.1,1.3609,3
39155930900,39,155,930900,79,1.1977,3
39155931000,39,155,931000,77.3,1.6946,3
39155931100,39,155,931100,77.4,1.8029,3
39155931200,39,155,931200,77.8,1.3974,3
39155931300,39,155,931300,77.4,1.1689,3
39155931400,39,155,931400,73.2,1.3056,3
39155931500,39,155,931500,77.6,1.6818,3
39155931601,39,155,931601,78.5,1.4619,3
39155931602,39,155,931602,82.3,2.0943,3
39155931700,39,155,931700,74.6,1.587,3
39155931900,39,155,931900,78.4,1.459,3
39155932000,39,155,932000,79.7,1.5371,3
39155932200,39,155,932200,79.6,2.5383,3
39155932300,39,155,932300,77.5,2.7205,3
39155932500,39,155,932500,77,1.4541,3
39155932600,39,155,932600,70.8,1.4654,3
39155932701,39,155,932701,77.6,1.2287,3
39155932702,39,155,932702,74.1,1.7991,3
39155932801,39,155,932801,74.7,1.6162,3
39155932802,39,155,932802,75.1,1.4485,3
39155932900,39,155,932900,76.7,1.4454,3
39155933001,39,155,933001,86,2.4057,3
39155933002,39,155,933002,79.4,1.3681,3
39155933100,39,155,933100,73.2,2.304,3
39155933301,39,155,933301,73.6,1.5217,3
39155933302,39,155,933302,75.1,1.0011,3
39155933400,39,155,933400,80.4,2.9164,3
39155933500,39,155,933500,77.3,0.9136,2
39155933600,39,155,933600,76.6,1.4541,3
39155933700,39,155,933700,75.2,1.5637,3
39155933800,39,155,933800,63.2,2.4654,1
39155933900,39,155,933900,69.6,1.9168,3
39157020100,39,157,020100,82.3,1.517,3
39157020200,39,157,020200,78.6,1.2046,3
39157020300,39,157,020300,79.4,1.0451,2
39157020400,39,157,020400,82.2,2.4935,3
39157020500,39,157,020500,81.8,2.1934,3
39157020600,39,157,020600,80.2,1.4587,3
39157020700,39,157,020700,78.4,1.1683,3
39157020800,39,157,020800,74.7,1.3482,3
39157020900,39,157,020900,84.6,2.2413,3
39157021000,39,157,021000,75.5,1.3462,1
39157021100,39,157,021100,77.6,1.5332,3
39157021200,39,157,021200,83.3,2.8823,3
39157021300,39,157,021300,78,1.0253,3
39157021400,39,157,021400,77.4,1.4336,3
39157021500,39,157,021500,79.1,0.8958,3
39157021600,39,157,021600,75,1.1294,1
39157021700,39,157,021700,74,1.285,3
39157021800,39,157,021800,77.5,1.2364,3
39157021900,39,157,021900,77,1.4375,3
39157022001,39,157,022001,73.9,1.9314,3
39157022002,39,157,022002,74.1,1.3566,3
39159050100,39,159,050100,76.3,1.7741,3
39159050200,39,159,050200,78.4,1.3532,3
39159050301,39,159,050301,82.1,2.871,1
39159050303,39,159,050303,79.1,1.9744,2
39159050304,39,159,050304,77.6,2.4939,3
39159050400,39,159,050400,76.4,0.9545,2
39159050500,39,159,050500,75.3,1.1449,3
39159050602,39,159,050602,77.5,1.4838,3
39159050700,39,159,050700,81.8,2.0244,3
39161020100,39,161,020100,77.3,1.4015,3
39161020200,39,161,020200,78.8,1.259,3
39161020300,39,161,020300,82.2,2.3396,3
39161020400,39,161,020400,80.4,1.7183,3
39161020500,39,161,020500,77.5,1.2252,3
39161020600,39,161,020600,71.9,1.8606,3
39161020700,39,161,020700,72.8,1.6219,3
39161020800,39,161,020800,76.4,1.3128,3
39161020900,39,161,020900,76.7,1.6072,3
39163953000,39,163,953000,77,1.531,1
39163953100,39,163,953100,73.9,1.0868,3
39163953200,39,163,953200,74.6,2.0011,3
39165030101,39,165,030101,78.3,1.6015,3
39165030102,39,165,030102,74.4,1.4917,1
39165030200,39,165,030200,70.7,2.2206,3
39165030501,39,165,030501,74.8,0.9533,2
39165030503,39,165,030503,78.2,1.6907,3
39165030504,39,165,030504,81,1.9132,3
39165030600,39,165,030600,79.4,1.8417,3
39165030700,39,165,030700,77.3,2.2712,3
39165030800,39,165,030800,81.9,2.8567,3
39165030900,39,165,030900,82.4,1.6357,1
39165031000,39,165,031000,78.5,0.92,3
39165031100,39,165,031100,83.1,3.1562,3
39165031200,39,165,031200,81.4,2.1451,3
39165031300,39,165,031300,79.6,1.9082,3
39165031400,39,165,031400,73.9,1.2101,1
39165031500,39,165,031500,73.3,1.1588,3
39165031600,39,165,031600,78.3,0.9264,3
39165031902,39,165,031902,83.6,1.918,3
39165031903,39,165,031903,87.4,3.3585,3
39165031904,39,165,031904,80,1.3138,3
39165032003,39,165,032003,83.8,2.571,3
39165032004,39,165,032004,82.1,1.94,3
39165032005,39,165,032005,81.2,1.0179,3
39165032006,39,165,032006,84.1,2.4266,3
39165032007,39,165,032007,80,1.8218,3
39165032100,39,165,032100,77.4,1.7483,3
39165032201,39,165,032201,78.9,1.0056,1
39165032202,39,165,032202,79.7,1.5351,3
39165032300,39,165,032300,77.4,1.3889,3
39165032400,39,165,032400,79.6,1.3868,3
39165032501,39,165,032501,72.8,1.5339,3
39165032502,39,165,032502,73,1.8106,3
39167020101,39,167,020101,78.5,1.2975,3
39167020102,39,167,020102,72.9,1.6958,3
39167020200,39,167,020200,79,1.207,3
39167020300,39,167,020300,78,1.4057,3
39167020400,39,167,020400,77.3,1.35,3
39167020500,39,167,020500,71.2,1.9965,3
39167020800,39,167,020800,76.7,1.2335,3
39167020900,39,167,020900,73.8,1.6869,3
39167021000,39,167,021000,74.6,1.2304,3
39167021100,39,167,021100,76.2,1.1819,3
39167021200,39,167,021200,77.1,1.0396,3
39167021300,39,167,021300,77.5,1.1813,3
39167021400,39,167,021400,78,1.3927,3
39167021500,39,167,021500,78.9,1.9581,3
39167021600,39,167,021600,76.9,1.2922,3
39167021700,39,167,021700,81,2.0145,3
39169000100,39,169,000100,74.9,1.695,3
39169000200,39,169,000200,82.6,1.3803,3
39169000300,39,169,000300,77.4,1.4412,3
39169000500,39,169,000500,77.7,2.0495,3
39169000600,39,169,000600,76,1.3438,1
39169000700,39,169,000700,81.1,1.058,3
39169000800,39,169,000800,77.1,1.0786,3
39169000900,39,169,000900,81.4,1.55,3
39169001000,39,169,001000,80.7,1.4916,3
39169001100,39,169,001100,80.3,1.9943,3
39169001200,39,169,001200,71.9,2.8475,3
39169001300,39,169,001300,80.6,1.9206,3
39169001400,39,169,001400,76.7,1.6457,2
39169001700,39,169,001700,82.7,1.9417,1
39169001800,39,169,001800,77.2,1.0511,3
39169001900,39,169,001900,78.3,1.5621,3
39169002000,39,169,002000,78.7,1.8087,3
39169002100,39,169,002100,80.5,2.188,3
39169002200,39,169,002200,77.8,1.1525,3
39169002300,39,169,002300,79.1,1.7927,3
39169002400,39,169,002400,76.8,1.2353,3
39169002500,39,169,002500,78.9,1.5686,3
39169002901,39,169,002901,78.9,1.6334,3
39169002902,39,169,002902,76.8,1.3061,3
39169003000,39,169,003000,82.1,2.1835,3
39169003100,39,169,003100,79.9,2.3622,1
39169003200,39,169,003200,80.2,1.104,3
39169003300,39,169,003300,77.6,1.2565,2
39169003400,39,169,003400,72.4,1.5,3
39169003500,39,169,003500,78,1.5633,3
39169003700,39,169,003700,81.1,2.0675,3
39171950100,39,171,950100,79.9,1.4326,3
39171950200,39,171,950200,81.9,1.6966,3
39171950300,39,171,950300,76.7,1.2784,3
39171950400,39,171,950400,80.5,1.1758,3
39171950500,39,171,950500,81.3,1.7033,3
39171950600,39,171,950600,74.2,1.5545,3
39171950700,39,171,950700,77.7,1.2212,3
39171950800,39,171,950800,82,1.9363,3
39171950900,39,171,950900,80,1.5818,3
39173020100,39,173,020100,76.7,1.3454,3
39173020200,39,173,020200,78.2,1.505,3
39173020300,39,173,020300,80.5,1.4988,3
39173020401,39,173,020401,78.8,1.0769,3
39173020402,39,173,020402,83.4,2.0327,3
39173020500,39,173,020500,78.6,1.8367,3
39173020601,39,173,020601,81.2,1.9408,3
39173020602,39,173,020602,80.3,3.5534,3
39173020700,39,173,020700,77.5,1.4651,3
39173020800,39,173,020800,77.1,1.0455,3
39173020900,39,173,020900,79,1.4285,3
39173021000,39,173,021000,77.3,1.2502,3
39173021100,39,173,021100,82.3,1.3609,3
39173021200,39,173,021200,79.9,0.9543,3
39173021300,39,173,021300,83.2,2.2283,3
39173021400,39,173,021400,77.2,1.6301,3
39173021500,39,173,021500,76.8,1.5599,3
39173021600,39,173,021600,79,1.0927,3
39173021901,39,173,021901,82.2,1.7366,3
39173021902,39,173,021902,75.4,1.5104,2
39173022100,39,173,022100,78.1,0.9743,3
39173022200,39,173,022200,77.6,1.7396,3
39173022300,39,173,022300,79.6,1.3594,3
39173022400,39,173,022400,73.9,1.589,3
39173022500,39,173,022500,77.4,1.1373,2
39175938000,39,175,938000,80.2,1.1848,3
39175938100,39,175,938100,81.5,2.115,3
39175938200,39,175,938200,85.8,3.0623,3
39175938300,39,175,938300,77.4,0.8866,2
39175938400,39,175,938400,74,1.2765,3
39175938500,39,175,938500,85.5,2.8415,3

